国家站点,ASIN,评论ID,评论标题,属性,评论内容,VP标识,星级,作者,评论时间
US,B0CW933QSJ,R23I8ODHLY39L3,I'm picky about bluetooth speakers and this one is great - full review inside,,"I’m a bit of a bluetooth speaker snob - and really was surprised by this little guy. I really like it.
<br>For this review, I wanted to compare it to something similar both in size and capability.
<br>First I tested it against the Bang &amp; Olufsen Beosound A1 Gen 2. While it compares favorably, it’s clearly outmatched by the B&amp;O. The Tribit Stormbox 2 is LOUDER - but at 6x the cost, the B&amp;O sounds better overall, quite obviously.
<br>Secondly I tested it against a JBL Charge 4. Probably 2.5x as large, and 3x the cost for the current version. This was much closer than the B&amp;O, but the Tribit was still outmatched.
<br>Lastly I tested it against the JBL Go 3 - the JBL is significantly smaller but basically the same price as the Tribit Storm 2. (Spoiler - the Tribit beats the JBL handily.) The JBL has been my portable go-to speaker for a long time, so this is a little surprising.
<br>
<br>I really really like this little speaker - I think I’ll be buying several for Christmas gifts this year.
<br>
<br>Here’s the detail on the songs I tested -and my observations. The winner is marked with a checkmark. (✔)
<br>
<br>**Song: Blues Deluxe - Joe Bonamassa
<br>This song is amazing on the Tribit Stormbox 2 - if you want to show off this speaker - use this song.
<br>✔ TB- Nice and Balanced - vocals and music are nice and balanced. Really really shines on this song.
<br>JBL - Sounds good, a bit low on bass.
<br>
<br>**Song: O Come, O Come, Emmanuel - The Piano Guys
<br>✔ TB - There is an amazing low cello growl I had never noticed before. Very enjoyable.
<br>JBL - Sounds nice - isolates the cello - piano fades into the background - cello growl is missing.
<br>
<br>**Long Train Running - The Doobie Brothers
<br>TB - Nice bass guitar - midrange sounds a little weird, hard to explain.
<br>✔JBL - Very clean and clear, but not as much base. This win was not by much.
<br>
<br>** La Rumba D'el Jefe - Jessie Cook
<br>This was very close.
<br>TB - Violin sounds slightly muddy
<br>✔ JBL - Guitar nice as crisp - drums very clean.
<br>
<br>** You Don’t Know Me - Jax Jones
<br>✔ TB - Well balanced - really brings out the synth in a pleasant way.
<br>JBL - Vocals are a bit muted
<br>
<br>** Don’t Think Twice - Bob Dylan
<br>TB - Vocals sound too processed - fades back a little
<br>✔ JBL - Subtleties of voice and breathing come through
<br>
<br>** Level One - Boris Brejcha
<br>This was no contest - TB by a mile.
<br>✔ TB - a lot more presence and bass
<br>JBL - Sounds good, just not nearly the “oomph” with the TB.
<br>
<br>**Bajo las Estrella - Guitarra Azul
<br>TB wins by a mile.
<br>✔ TB - Well balanced drums and guitar
<br>JBL - Front guitar too pronounced - whole sections are missing presence.
<br>
<br>** The National Anthem - Radiohead
<br>✔ TB - Much fuller sound
<br>JBL - Sounds ok - cymbals sound very processed.
<br>
<br>** Yesterday - Marvin Gaye
<br>TB - Better soundstage - but mids are muddy to the point of being noticeable
<br>✔ JBL - very clean - better overall
<br>
<br>** Lovely Day - Bill Withers
<br>✔ TB - Bass guitar is clean and adds a lot of presence.
<br>JBL - sounds flat in comparison.
<br>
<br>** Moment of Truth - The Crystal Method
<br>Tribit wins by a mile
<br>✔ TB - No contest - Bass much fuller and pleasant.
<br>JBL - Sounds tinny by comparison.
<br>
<br>** It’s Been Awhile - Staind
<br>✔ TB - Guitar and Drums shine
<br>JBL - Distorted drums overpower
<br>
<br>** Lies and Deceptions - Infected Mushroom
<br>✔ TB - Sounds a lot more complex
<br>JBL - Vocals front and clean
<br>
<br>** Jerry was a racecar driver - Primus
<br>✔ TB - Can really hear engine rumble at start I never noticed before
<br>JBL - vocals are clean",否,5,G. Adkins,2024-06-18
US,B0CW933QSJ,R2BOO2V8AM6G4F,Another great speaker from Tribit,,"Tribit keeps kicking out fantastic speakers and you really should give them a hard look when comparing to brands such as JBL or Bose. This one does not disappoint at all.
<br>
<br>Unlike many of the other ""vertical"" (stand-up) speakers this one has true Left and Right drivers on opposite sides so you get an actual stereo sound and image. I verified this with a L/R channel test. It also does TWS but I do not have a second speaker to test this with. I have a feeling that with two of these you could easily have a borderline hifi setup that'd rock the garage, kitchen, den, etc. I have two of the Tribit Stormbox Flows and enjoy them in TWS mode (they are mono speakers by themselves, stereo in TWS, unlike this one that is stereo by itself and in TWS).
<br>
<br>The X-bass works as I prefer as it gives deep and tuneful bass at lower listening levels (somewhat acts like an old-school loudness button). You do not need to crank it up to 75% volume to experience good bass, which is a peeve of mine with other brands.
<br>
<br>This is a huge step up from the plethora of $40 speakers that are on amazon so know that your extra $20 or so is getting you an improvement in quality and sound. And even at the current price point I'm not sure you'll find something better in this range.
<br>
<br>It also has a 3.5mm input which a lot of the big-name speakers are now missing. Kudos to Tribit for still including this.
<br>
<br>Tribit continues to impresses me with their bluetooth speakers and they have qualities that easily put them above their competition. It's built well, sounds great and has a true stereo image from a vertical speaker, which is a huge deal to me. I am rather tired of the trend of companies going mono just to eek out a few more db. If you want a party speaker for you and your closest 50 friends, buy a larger speaker. If you want good quality sound in a small vertical form-factor, buy this one.",否,5,tkm,2024-06-17
US,B0CW933QSJ,R3EL62RMBK1R9T,"Nice portable speaker, but sound could be improved",,"This has a long battery life so far. I worked in the yard all day yesterday and this was still going strong. I think I was listening to music for at least 11 hours.
<br>
<br>Connecting via bluetooth is super easy and quick. Zero issues with my Samsung phone.
<br>
<br>Sound gets pretty loud but it appears muffled to me. It's not super clear. The X-bass is nice as it gives it a little more depth. If you download the app you can adjust the equalizer. I noticed that the preset EQ settings makes the sound hollow for some reason. Not sure why that is.
<br>
<br>I like this speaker. There is not silly RGB lighting or anything like that.
<br>
<br>I DO wish they would have included some type of carrying case/bag. It would be nice to keep it protected/clean when moving it from place to place or if it's in a bag...etc.
<br>
<br>I like this but just with the sound was slightly more clear/crisp sounding.",否,4,Nigel,2024-06-17
US,B0CW933QSJ,R7NVT4GFGLJ6T,Really good speaker!,,Very nice! This speaker has really good sound. Mids and highs are really balanced. Bass is exceptional. Build quality is where Tribit shines. This speaker is built with travel in mind (made to be outdoor). Battery life is fantastic and speaker charged fast via USB-C. The Tribit App works well enough and you can tailor your sound to your liking. All in all a really nice speaker!,否,5,Denise,2024-06-16
US,B0CW933QSJ,ROY7VFNFFSMJJ,"One of the better ""small"" speakers",,"In the past four years (alone) I have handled, tested, and listened to hundreds of Bluetooth speakers. I bought a LOT of them, some over $500 each.
<br>Tribit is a name that (I think) is coming on fast and putting out some quality products that sound GOOD if not great and at reasonable cost. Great competition for the established ""big names"". Which is a good thing, everything gets better with competition.
<br>I will be reviewing this speaker *based on its size* and price range only. I practically never mention other brands but might ""hint"" at something.
<br>I listened to this speaker for almost a week (not exclusively I will admit) and I am mildly impressed. For a speaker with two drivers of only 48mm (thats only 1.88976 inch!!) this speaker has impressive sonic ability.
<br>I note that almost all ""no name"" low cost speakers like to mention ""Rich room filling bass"", ""Shocking bass"", ""massive bass"", on and on, have BASS in big letters all over their box but will usually have barely perceptible if any bass frequency output. This speaker barely mentions bass yet has more than you would expect for such small drivers. If placed in a bass trap, (I have a few in my house) you will actually be impressed by the bass output. I can actually feel a ""thump"" in the counter in certain areas. Very surprising.
<br>A couple of rooms away the bass is very noticeable.
<br>I'm still fiddling with the EQ to try and get sound that I like, and this speaker really responds.
<br>I actually immediately downloaded the Tribit ap and adjusted the EQ before I did much listening to the speaker.
<br>The ""360°"" sound is interesting. High frequency sound is very directional, and if you have one of the two drivers not pointed directly at you it is possible to hear the difference. Still, the speaker does a pretty good job if positioned correctly at directing the sound ""at you"", but I wouldn't consider it an immersive room filling experience. Frankly I don't know of any cylindrical speaker that does have a ""360°"" sound. (I know where the speaker is)
<br>The controls work very well. The speaker connects VERY QUICKLY, and stays connected.
<br>I sincerely appreciate the demure ""turn on and turn off"" sounds. A lot of low cost speakers seem determined to make the loudest most obnoxious sounds possible when turning on, off, or doing anything.
<br>I personally appreciate research and money being spent on sound output only, and no effort put into lights, which I always turn off anyway. This speaker has no silly lights, and I applaud Tribit for that.
<br>I also like the ""square"" build of the enclosure. No rolling away with this one.
<br>I never get my speakers wet, so I can't comment on that. Battery life seems good, but I rarely run a speaker too far down.
<br>Speaker is well and safely packaged. Instruction manual (piece of paper) could be better.
<br>Bottom line, I could mention a few speakers that perform slightly better, even at lower cost (hint=Boost), but I think this speaker does a fine job, especially at this size and price point.",否,5,bobwatts,2024-06-16
US,B0CW933QSJ,R3UP2HR3Y69A77,Absolutely an Amazing Portable Speaker:,,Tribit really goes above and beyond they make improvements all the time. They haven’t disappointed at all with. Stormbox 2. I have a 33x18 pool and the surround sound is amazing! I can only imagine putting another speaker on the opposite side of the pool! Very impressive and always improving! Great overall performance! A must have!!!,是,5,Bryan & Nicolle,2024-06-15
US,B0CW933QSJ,RNPR3M1WL624S,Great sound from a compact Bluetooth speaker.,,Very impressive product.,是,5,Fred Reinertsen,2024-06-14
US,B0CW933QSJ,R1Q2RH90VYQ5ZW,Small speaker with powerful sound,,"This speaker is amazing. The sound quality is excellent with crystal clear highs and mids and a suprising amount of bass that makes this speaker sound larger than it is. The build quality is also really good, it feels sturdy and the buttons have a nice feel to them. This speaker is small enough that it can fit easily into my backpack and I can just carry it with me everywhere I go. I can't really think of anything negative to say about it, its a reasonably priced great sounding small portable speaker.",否,5,Michael,2024-06-14
US,B0CW933QSJ,R24LA18LVZ26N5,"I like Tribit's other speakers more, but this isn't terrible. Harsh mids at upper volumes.",,"I have the Tribit Stormbox Blast, Tribit Stormbox Micro, Tribit Flow, and the Tribit Xsound Plus 2. All of them are good in their own ways or can be improved on by using the Tribit app to adjust the EQ. At low to mid levels this speaker sounds pretty good. It is a 360 degree but this was done in a weird way. Usually 360 degree speakers are mono if there are multiple drivers. This one has the drivers firing out of each side, but in stereo. So if you put this in a confined space like a corner or a small room you can get some nice stereo separation.
<br>
<br>The bad thing about this speaker is there is a peak in the mids that is very pronounced as you get up in volume levels, and I can't get it out with the EQ. It must be either the drivers or the cabinet making this strong reverb. At 3 volume steps above half that mid peak really starts to crank up, at max volume it's hard to listen too. The other Tribit speakers don't have this problem. The XSound 2 is basically the same price as this Stormbox 2, so if you want a more normal sounding speaker that's an option. It's overly bright but you can EQ how you want it to sound.
<br>
<br>The Earfun U Boom sounds a bit more balanced and a bit less boxy to me while being cheaper ($50).
<br>
<br>Btw if you want much bigger and better sound, the Tribit Stormbox Blast ($200) is my favorite sound per dollar /size speaker. It sounds incredible for how little you spend on it. It's comparable to a JBL Partybox 100, not quite as loud, bass not quite as deep, but very very close. Plus it's much smaller, waterproof (been showering with it for almost 2 years, incredible) has RGB lights, it's a beast. More bass than the Sony ULT 7 BY FAR, fraction of the price / size.",否,4,J. Victor,2024-06-14
US,B0CW933QSJ,R2WCMMV7LZAY6D,A very solid option in this cylinder sgement of BT speakers,,"The Stormbox 2 is the follow up to the popular Stormbox that came out several years ago. The SB2 now has full Tribit app support, so you can select from pre-set EQ options and also create your own EQ for the sound you like. This particular speaker has no lights.
<br>
<br>The speaker itself has a little bit of weight to it and the fabric cover on it is a little softer than the old model. Sound tends to lean a little towards the brighter sound and bass is decent, although this speaker isn't really capable of deep bass. You do get a noticeable amount of bass roll-off as you go to higher volume levels. Overall, a very solid speaker in this price and size segment.",否,4,HLA,2024-06-14
US,B0CW933QSJ,R3P3F8EDMMF2KX,"Works if my phone is less than 12"" away and pointed in just the right direction",,"I had high hopes for this speaker based on other reviews. I ordered it as an upgrade/replacement for an old portable bluetooth speaker that charges with a Micro-USB connection, which gives you an idea how old it is. It arrived almost fully charged and easily paired with my iPhone 13. But trying to play a song is impossible. It plays for about 1/4 of a second, then cuts out for at least a full second, then another fraction of a second of sound followed by more silence, and so on. 100% unlistenable. I'm pretty good at troubleshooting issues with consumer electronics, and I'm willing to give a product the benefit of the doubt, so I didn't immediately chuck it in the trash. My first attempt was to restart/re-pair everything. Restarted the phone after ""forgetting"" the device, restarted the speaker, tried everything again--same result. Did the restart thing one more time for both the phone and the speaker--no change. Next attempt was to see if something was wrong with Bluetooth in my phone, so I paired my phone to a set of headphones, and it immediately worked as it was supposed to. Next thing was to see if there's just a problem sending a signal to the speaker, so I disconnected the phone and connected my desktop computer to the speaker via Bluetooth. Surprisingly it works just fine, so there's something about the specific connection of the phone to the speaker. Trying--and failing--again to get music to play, I set the phone down right next to the speaker to look up a solution online. In a few seconds, it started playing smoothly like it should. I wondered if it was just a glitch and everything was now ok, and picked the phone back up. It immediately got choppy again, and eventually I realized it depended on how far the phone was from the speaker. Anything less than about 12"" away and it won't play. Within 12"", it will play but it depends on the orientation of the speaker. Wondering if it was an issue with my phone, I put the headphones back on and walked away from the phone. Continuous music played through the headphones as it should as I left that room, closed the door behind me, went into the next room, and closed that door.
<br>
<br>I don't understand what's going on, but I ordered this to use with my phone. It doesn't work with my phone, but other things do. It sounded pretty good for a portable speaker when my computer was connected to it, but I have computer speakers that sound way better, so that leaves me with a portable speaker I'm not able to take advantage of. Oh, and when it was connected to my computer, I noticed that the center button won't register a triple-click. I can press once to pause/play, twice to go to next track, but supposedly a triple press rewinds to the beginning of the current track. Can't get that to work either, no matter how long or short I make the clicks. So your mileage may vary, but I am decidedly unimpressed. If it happens that I have an opportunity to send this back and try a different one (perhaps I got a defective product) and my experience is better, I will certainly update this review. But for now, I tried. I really tried. Harder than most people would.",否,2,Bees M.,2024-06-14
US,B0CW933QSJ,R3KSP8W7AOKPZ2,Tribit has been a leader in portable Bluetooth Speakers!,,Tribit StormBox 2 Is the latest StormBox model from Tribit and they keep out doing themselves! Sound Quality from this size speaker is very impressive. Powerful bass with Crisp highs give this StormBox 2 excellent portable sound quality at an affordable price that’s hard to beat. Get 2 and pair them to play true stereo sound ! That’s what I did and I don’t regret it for the amount of money I have invested. I’m very pleased With this product!,否,5,jj,2024-06-13
US,B0CW933QSJ,RBSBNX8X68VHO,Really good little speaker,,"Tribit has been making really good, really solidly built speakers for a while now, and while they have branched out, designing one to suit every taste, they have kept up the quality And kept making them better. I suspect they are now one of the better know of the smaller brands. Their stormbox micro made dozens of top 10 lists, and even though I had practically their entire line I had to buy one to find out why. If you'v3e been scanning the listings for portable blue tooth speaker you have undoubtedly seen dozens of small but loud speakers. That's the speaker they are trying to catch up to... but Tribit did something pretty uniquwe with it, which nobody else has/ does. That said, from somebody who puts sound quality way above tricks like lights, flash or even size, yes, it is a very good little speaker.
<br>
<br>I finally got their marquis speaker, the stormbox, and this to is a very good little speaker, with a good price to match.Bucking a trends among companies producing audio equipment. Tribit actually provides some audio specs (ythe companies with better specs are usually the ones that do). The Stormbox2 is equipped with 2 48mm full range drivers, and 34 watts peak power,a battery rated for 24 hours of use, surround sound and a bass boost. It also has a 9 band equalizer. You get a lot for your money with Tribit, and it is a quality product, not just good for the price. The only speaker I can compare this to is the Sony XB30, no longer available, and substantially more expensive when it was. When it was released it was the only full range portable blue tooth speaker, and there still are not a lot of others. That said, this will get you better sound than quite a few expensive ""top 10"" speakers. You can use the savings to buy a Tribit Strormbox micro.. a very reasonable thing to do.",否,5,E.Swope,2024-06-12
US,B0CW933QSJ,R3T8EUAWN1JWOM,Amazing speaker!,,"Ill admit, I was a little hesitant to grab this speaker. It wasnt a brand I was familiar with, and ive had some bad experiences at taking a chance on bluetooth speakers only to be disappointed in the end. Ill be the first to say, im glad I took this chance. This speaker is AMAZING.
<br>
<br>Audio quality from all aspects is great! Lows, mids, highs, all stand out and all are crisp and clear. XBass offers an EQ adjustment that pushes a bit more on the low end, and it does flatten out the mid and highs a bit, but not bad. There is a phone app for further EQ adjustments if thats your thing as well.
<br>
<br>Speaker is small enough to toss in your bag for any kind of travel like beach, vacations, etc. The IPX7 rating is also nice so you dont have to wory about getting it wet. I was able to connect right away and jump right into music. This is a great bluetooth speaker comparable to the well known brands at higher price points. This speaker does not disappoint!",否,5,Matt,2024-06-12
US,B0CW933QSJ,R2MDO2EWN2OKLZ,Good sound in all directions,,"This is a good, all purpose bluetooth speaker. It somewhat weighty and feels pretty rugged. It pairs easy and the sound is great. It projects the audio out all around so you don't have to be in front of the speaker to get good sound. It has buttons on the back for power, bluetooth pairing, bass boost and a button to easily combine two speakers for stereo sound. The front sports big buttons for volume and to control playback and phone calls. It does put out good sound for the size and the waterproof feature means no worry about bad weather or getting splashed near the pool. The battery lasts a very long time. I haven't tried the app yet but the speaker works as expected without it. This is a nice sounding, rugged and waterproof bluetooth speaker that should be perfect for home or outdoor adventuring.",否,5,Country Roads,2024-06-12
US,B0CW933QSJ,R11XBUQCN807JR,doesn't like really heavy bass,,"I bought this speaker for a weekend trip with my friends, and it exceeded my expectations. It’s rugged enough to take anywhere, and it has excellent sound quality. The speaker is compact and portable, so it was easy to pack. It’s also waterproof, which is a huge bonus when you’re out in nature and the weather is unpredictable. The battery life is really impressive, and it only took a few hours to charge the speaker fully. This speaker is a great purchase for anyone who likes to listen to music at home or on the go.",否,4,B. Hunt,2024-06-12
US,B0CW933QSJ,R3IQWX383PX1RF,Perfect Speaker,,This speaker really exceeded my expectations! It’s waterproof which is great for by the pool! I also use it for working out in the garage. Easy to take on the go and charge lasts so long! Compact as well for such great sound. Packaged nicely for gifting as well. May purchase another to have two speakers around the pool,否,5,C,2024-06-11
US,B0CW933QSJ,R2LJMJJWLCUNPE,WHAT?? WOW!!!,,"If you're looking for a speaker like this, THIS IS THE ONE Just trust me. The second I am connected it I listening to music for the next two hours I couldn't stop the sound was incredible. I'm truly impressed and I mean that with all my heart. Just get it youll be happy you did. No cap",否,5,JJam,2024-06-08
US,B0CW933QSJ,R32QH0ROJFJZOC,Average sound for the size,,"I purchased two of these speakers when Tribit was offering 40% off coupons during the first week after product release. I had previously purchased two Tribit StormBox Micro 2 portable speakers and was impressed by their sound given their small size, so I had high hopes for the StormBox 2. Overall, I think the StormBox Micro 2s sound better than the StormBox 2s. The StormBox 2 (not Micro 2) has an XBass button which simply activates a preset EQ profile in the app. The app has an equalizer that enables me to get better sound out of the speaker than by using the XBass profile, and the XBass button isn't programmable, so I don't see the point of the button.
<br>
<br>Initial setup was problematic. I initially tried to pair with my phone's Bluetooth settings, but that failed. Then I used the Tribit app. The app showed 2 speakers I could pair with, one with an odd prefix to the name, and one without. I chose the speaker name without the weird prefix and successfully paired. Next, the app showed a banner that the firmware needed to be updated. I clicked the banner link and started the firmware update process. It churned for about 10 minutes and then failed. Twice. I unpaired the speaker, turned it off, then started the pairing process again. This time when the app showed a firmware update was needed, I did NOT click the banner link. Instead, I went into ""Settings"" and clicked ""Upgrade Firmware"". This time the firmware was updated in about a minute. I repeated the process on the second speaker and things were good to go. Putting the two speakers in stereo mode is a bit confusing, but the process is documented in the user manual.
<br>
<br>Given the fact that the speaker has 2 drivers, I expected better sound than the Micro 2. There is slightly more bass, but I found the StormBox 2 sound to clip at lower volumes than the Micro 2. Overall, the sound is fine for what I paid. But since you can regularly find a bundle of 2 Micro 2 speakers for 40% off, and the Micro 2s are much more portable, I'd opt for 2x Micro 2s over 2x StormBox 2s.",否,3,Terrence Fleury,2024-06-07
