"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","duration","hasCreatorHeart","hashtags/0","hashtags/1","hashtags/2","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@noza1019","false",,,,,"Ugx5SWa92zxLyKb1OCh4AaABAg","Salut, par rapport à la Boombox 3 ça dit quoi, laquelle a les basses les plus profondes ? Merci et au passage, passe de bonnes fêtes mon Glaude !!",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","3",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@GillesLenis","false",,,,,"UgxuDQP1RsP0hkoXcv14AaABAg","Je pense plutôt la Trinité j'adore quand on entend les basses. Merci",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@MILNO-b8b","false",,,,,"UgwTlM3zvJ_vAXXSu0h4AaABAg","Salut pour le test de la soundcore tu a pensé à mettre le bouton bass ?",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","2",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@enyochedorge2521","false",,,,,"UgxYqyhmyC3wu3uqF6t4AaABAg","Mais du coup tpense que tu va la tester quand la fameuse traversound 😅",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@marinoandriamahefa8808","false",,,,,"UgwT6QCsXhZxE2tp-EF4AaABAg","J'ai la soundcore franchement j'aime bien 🎉",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@vinceleretrogameur6298","false",,,,,"Ugybho1t0Gw71NGagoh4AaABAg","Super 👍",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@Marco-bk9rj","false",,,,,"UgytP8WquOQ3SaxaZKF4AaABAg","bonsoir merci pour la vidéo ^^ moi qui écoute beaucoup de teckno bass  :P  tu me conseil quoi  ? ^^ cordialement merci ^^",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","2 months ago","1",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@Skull_Knight_Berserk","false",,,,,"UgyXRYh66THjT2K_MrJ4AaABAg","Salut, j'avais une JBL encore (pas essential) comparable aux deux ou la JBL reste mieux?",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","1 month ago","1",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@anthonyascione6719","false",,,,,"UgzYVvlvHa4LzZKMss94AaABAg","Qui a fait la dernière mise à jour ? Y a-t-il un gros changement ?",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","7",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"2"
"@VladimirKachuraMusic","false",,,,,"UgxY5jei5YbjBuVtdiB4AaABAg","On tribit last firmware or old?",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","1",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"2"
"@manucash","false",,,,,"UgwCcUh5GEdw87BPpR94AaABAg","Superbe Merci 🎉
En 2 mois le prix à augmenté !
Soundcore Motion Boom 2 Plus
 200 euros
TRIBIT StormBox Blast 2 
 250 euro",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","2 weeks ago (edited)","2",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@nounours7373","false",,,,,"Ugw6QWB2jUh3lN4nLfd4AaABAg","Excellente vidéo ! Comparer ces deux enceintes de cette manière, c'est vraiment top pour nous aider à choisir. 👏 J'adore ce concept, et j'aimerais en voir beaucoup plus sur ta chaîne ! Continue comme ça, tu fais du super boulot ! 🔊✨",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","2 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@nickjonas3704","false",,,,,"Ugy8LdomUJCiOH7LYlt4AaABAg","Soundcore has Mid-Bass while Tribit has full-range Bass",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","1 month ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@eudanademdem5782","false",,,,,"UgzxU8nUH78LsX2qu-14AaABAg","Le vogiens 😂😂😂",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","2 weeks ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@MPSFrance","false",,,,,"UgyN36BX8Zw8hSaiGbB4AaABAg","Je préfère la soundcore rien que pour le style plus moderne / jeune de la Soundcore, et sa polyvalence / équilibre pour les voix/clarté audio supérieure 
La Tribit ok elle envoie + de basses mais + chère et plus grosse et - stylée
Donc à 139e la Soundcore Boom 2 Plus éclate la Tribit Stormbox Blast 2 ;)",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@SouaifidineToumani-mp5oi","false",,,,,"UgytPxvDkwHV1k-VteJ4AaABAg","Moi a mon avis je préfère tribut",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@JeannotLapin-z8k","false",,,,,"UgycUOuor4HilDRxSTd4AaABAg","Niveau bass la tribit a l'air monstrueuse...!",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"0"
"@dimitri.64","false",,,,,"UgxLyJ21lMk5Tr-3vKh4AaABAg","Les basse c bien mais si le son est étouffer et pas clair ça sert a rien pour 200 euros 😂😂😂",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","1",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@sonny9546","false",,,,,"UgxdTy53lGF9vWSpq054AaABAg","Je pense que le meilleur compromis entre les deux c'est la Earfun Uboom X",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","2",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"1"
"@vinceduth","false",,,,,"Ugxpb_2B-PY1q5IDi3x4AaABAg","Bonjour, La trinit à l’air d’être étouffé par rapport à la soundcore d’après ce que j’entends, quand on écoute cette vidéo…  je prendrais la soundcore…",,"81",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0",,,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","comment",,"Ftgp2eOEbrw",,"2"
"@ChigzTech","true",,,,,"UgwQsVX2wd88MDM0qTJ4AaABAg.ACfTaFGzVXZACfWFplflQe","Thanks 🙏 Happy New Year 🥳",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=MNHb4hNQPkI","2 months ago","0","UgwQsVX2wd88MDM0qTJ4AaABAg",,,,"Tribit StormBox Blast 2 - Ultimate 200W BT Speaker","reply",,"MNHb4hNQPkI",,"1"
"@DirtyLama","true",,,,,"Ugz5TeeiRk8qzvadF014AaABAg.ACFMCPm7UVLACFMdtrlPKl","Cadeau https://on.soundcloud.com/c6VwMzvVkoALqQdLA",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","Ugz5TeeiRk8qzvadF014AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"1"
"@tankerlion727.","false",,,,,"Ugz5TeeiRk8qzvadF014AaABAg.ACFMCPm7UVLACFMwcbRZrJ","@DirtyLama  ohhhh ok wtfff vous avez répondu méga vite ok merci !!",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","Ugz5TeeiRk8qzvadF014AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"0"
"@tankerlion727.","false",,,,,"Ugz5TeeiRk8qzvadF014AaABAg.ACFMCPm7UVLACFO3SHVCcx","ok merci j'ai trouvé mon seigneur de l'audio👍👍🙂🙂",,"76",,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/WAvZGNzVjU8?si=WmUbLcgbZkXPupXz","3 months ago","0","Ugz5TeeiRk8qzvadF014AaABAg",,,,"TRIBIT StormBox Blast 2 The Speaker that Crushes the JBL Boombox 3 for Half the Price","reply",,"WAvZGNzVjU8",,"0"
"@jameslane2326","false",,,,,"UgydlrdTHTOqYYgifaZ4AaABAg","I can not believe how hard it is to find earbuds that work for my needs, I must have very niche needs. Im looking for open ear, or in ear with ear hooks that have and LC3 dongle, 8 hours on a charge and under 100$ US. Ive scoured the internet but havent found anything, do you know of anything that fits this? If you are wondering why i need LC3 dongle, its for latency on Meta Quest 3. Apparently even though The meta quest has a Qualcomm CPU they didnt include aptx support, so when i tried the Cleer Arc 2 sport, they still had a lot of latency. I know there is a Cleer Arc 2 gaming, but the arc 2 sport was already busting my budget at 140$ I couldnt go any higher.",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","11 days ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@castle0306","false",,,,,"UgwamfT-IBt3i-jtmvB4AaABAg","How does the anker aerofit 2 compare with shokz openfit? Which one would you recommend among these?",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@GameSafari","false",,,,,"UgzJfZTSgCC3JgrMZ8V4AaABAg","I have the Baseus Eli Sport 1 and find them to pretty good for the price but they are a bit too small for my ears. I have to sort of wear them like about half way on my ears if that makes sense to get the best sound. Do you think the adjustability of the Soundcore Aerofit 2 might help for bigger ears or are there better recommendations? Cheers.",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","1",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"1"
"@MrMach28","false",,,,,"UgyQd5VVELfk-VUFgS94AaABAg","Have you reviewed cleer arc 3 hook style ear buds",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","1 month ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@s4kicks3","false",,,,,"UgxtMc4phqdRjTnO6sF4AaABAg","Great review as usual guys and I know they are crazy expensive, but I'd really like to know your thoughts on the sound quality of the Bose Ultra Open's.",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","2",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@Blu3_777","false",,,,,"UgxzVsAda-1jkn0e6tt4AaABAg","Which one has the most sub-bass",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@spacepower5466","false",,,,,"UgxEvn7Z0nI_J9l35W54AaABAg","what about soundecore x10 and x20..............................",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","2 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"1"
"@Yuuuuuu-q4q","false",,,,,"UgwcKYIdymJhFIz7nJd4AaABAg","can you do the review of Cambridge Audio Melomania M100 please🙏 🙏",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@pingping-z1u","false",,,,,"UgyK7yIdWaZ4xffze3t4AaABAg","How is the sound and comfort of openrock x vs tozo open buds ?",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago (edited)","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@balajiks2k","false",,,,,"Ugy2FWzoh0FtvU-qfn54AaABAg","Most of the links are not showing the products that was reviewed.  Try to stick to the products available in India as such open buds are not so popular yet and getting service support for international brands will be difficult.  There are a bunch of buds available in India and those can be reviewed in all aspects.",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@1mekal","false",,,,,"UgzCILa3ivfsrg7FqS94AaABAg","why you have Shokz in name of video without them in review?",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","2 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@samuelcgeorge810","false",,,,,"UgzEI6UNTuKoszG42ZR4AaABAg","Guys why no Tozo open buds? You should do a best overall video with old and new ones.",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago (edited)","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"0"
"@ekjellgren","false",,,,,"Ugxr_H6snEakg188Vht4AaABAg","Finally :)",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","0",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"1"
"@maher.k22","false",,,,,"UgzCuCFFM9784a0MBYJ4AaABAg","How did you forget to mention the Huawei Freeclips?",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","1",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"1"
"@Enhanz","false",,,,,"UgyRb-dsa7HvvXQpMDF4AaABAg","Aerofit 2 vs tozo openbuds?",,"65",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","1",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"1"
"@ChubiPanda","false",,,,,"UgzDo_Yb8LbreD0XAtV4AaABAg","I bought the Baseus Eli Sport and I think they sound awful. The bass is overwhelming and kills any details. The app is unresponsive and unreliable. Thankfully I just need them to give my ears a break from IEMs but I was disappointed with the sound quality in particular.",,"65",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=CZVmBcaGX8Q","4 months ago","1",,,,,"15 hook-style open ear buds! Shokz, JBL, SoundCore, Nothing, beyerdynamic & many more.","comment",,"CZVmBcaGX8Q",,"2"
"@ChigzTech","true",,,,,"UgwxHhpKhSpYv9Phnkd4AaABAg.ACfQnSCk_PkACfS0h_wkgM","Will keep that in mind, thanks for sharing.",,"25",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=MNHb4hNQPkI","2 months ago","0","UgwxHhpKhSpYv9Phnkd4AaABAg",,,,"Tribit StormBox Blast 2 - Ultimate 200W BT Speaker","reply",,"MNHb4hNQPkI",,"1"
"@DirtyLama","true",,,,,"Ugx5SWa92zxLyKb1OCh4AaABAg.ACPpAQiggvYACZv7Y-JeX0","La boombox 3 a la basse la plus profonde mais la tribit a plus de punch",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0","Ugx5SWa92zxLyKb1OCh4AaABAg",,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","reply",,"Ftgp2eOEbrw",,"0"
"@DirtyLama","true",,,,,"Ugx5SWa92zxLyKb1OCh4AaABAg.ACPpAQiggvYACZvARqZCMJ","Passe de bonnes fêtes de fin d’année. Toi aussi",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","3 months ago","0","Ugx5SWa92zxLyKb1OCh4AaABAg",,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","reply",,"Ftgp2eOEbrw",,"0"
"@noza1019","false",,,,,"Ugx5SWa92zxLyKb1OCh4AaABAg.ACPpAQiggvYACtdZ8RwOKh"," @DirtyLama  ah super merci de ta réponse et merci c’est gentil !",,"81",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Ftgp2eOEbrw","2 months ago","0","Ugx5SWa92zxLyKb1OCh4AaABAg",,,,"Tribit StormBox Blast 2 vs Soundcore Motion Boom 2 Plus: Which One is Really Better?","reply",,"Ftgp2eOEbrw",,"0"
"@thxgroove4303","false",,,,,"UgxbODdJI7bk2bzzQ3R4AaABAg","Sehr geiles Video zum Feierabend Wochenende. Interessanter Speaker, ist aber wirklich nicht klein. Lg",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","2",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@testerich9612","false",,,,,"UgxTBFb62EpQ9No9EuV4AaABAg","Geil wie du die Lichtshow rein geschnitten hast.💪👍",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@brianmischalse2986","false",,,,,"UgyhCjeP2csvV7sRiZ54AaABAg","Best test👍",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","0",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"2"
"@Ake","false",,,,,"UgzOiYDNjjWS2UTmiex4AaABAg","Marcel genau das ist was die meisten Jungen Menschen sich kaufen anstatt teure Hifi High-End Geräte,da kommt Musik raus die ihnen Spaß macht und es reicht ihnen. 
Wünsche dir und deiner Familie ( allen anderen auch) Gesundheit eine Besinnliche Weihnachtszeit und Glück auf nach Wuppertal. Mfg.Ake",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"2"
"@fuballnewfan5366","false",,,,,"UgwsuzZFY_YCrZ2ZXOl4AaABAg","Meisterliches Video.",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"2"
"@Bernd-du3sd","false",,,,,"UgzgOYcguKWIOEMri_d4AaABAg","Ausgezeichnetes Video, ging schnell um die Zeit. Spannend mit allen wichtigen Infos und vergleichen oben drauf. 💪👍",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago (edited)","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@Timotubby","false",,,,,"UgzsZsZG643Gn4FjxzJ4AaABAg","Ich muss tatsächlich sagen, das mir der Blast 1 vom Klang her besser gefällt. Der Blast 2 übertönt ja schlicht alles mit Bass. Zumindest hört es sich in der Aufnahme so an. Wenn da kein Update kommt, was diesen Fail beseitigt, würde ich das Teil niemals kaufen. Würde mich sehr freuen, wenn du uns dazu auf dem Laufenden hälst. Wie immer tolles Video. Vielen Dank an dich 👌",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"3"
"@ketchupsmoothie4918","false",,,,,"UgwNSGKPHIo9g8dw5eV4AaABAg","Mit dem Subwoofer, den verbaut gefühlt jetzt jeder😂 Top Video wieder.",,"170",,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"0"
"@bodyfanatik3537","false",,,,,"UgxIOKO4ui7mTdAAciR4AaABAg","Wenn die neue Tribit auch so oft im Angebot ist, hast du recht, dann ist die mega.",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@Phil-007","false",,,,,"Ugz6fRNg_zGjs36MQkV4AaABAg","Danke für das Video 😊 ist mir zu schwer",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@Alvin-Seville_NBG","false",,,,,"UgxDW4D5Mr7MmT8n_aN4AaABAg","super sache :-) & Top video :-)",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@nilsreyma8252","false",,,,,"Ugxdoh6tYM0nOUaIc7J4AaABAg","Was ein Monster",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","1 month ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@Si_Cocoon","false",,,,,"UgzARMhZdxWemlbZVxp4AaABAg","Colles Video. Ick bleib bei meinen Jbl Partyboxen😁",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
"@100abbosohnevideo7","false",,,,,"UgzLX9-6JmfX7h1gTF14AaABAg","Geiles und ehrliches Video. Wie viel Bass will man. Tribit Ja😂",,"170",,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=svzDCq7dBCw","3 months ago","1",,,,,"TRIBIT StormBox Blast 2 Test vergleich Soundcheck. BOOMBOX Killer? Neue Tribit Blast 2 zu viel Bass?","comment",,"svzDCq7dBCw",,"1"
